text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Peace technology officer relate,232,latin,Georgia,11,bold,31,False
Red information last everything,242,latin,Georgia,11,bold,31,False
Clearly,49,latin,Georgia,11,italic,7,False
Brother,54,latin,Georgia,11,italic,7,False
Purpose,55,latin,Georgia,11,italic,7,False
Score each,72,latin,Georgia,11,italic,10,False
Her need stop,93,latin,Georgia,11,italic,13,False
Role movie win,105,latin,Georgia,11,italic,14,False
Suggest page southern,150,latin,Georgia,11,italic,21,False
Scientist nation opportunity,186,latin,Georgia,11,italic,28,False
Peace technology officer relate,206,latin,Georgia,11,italic,31,False
Red information last everything,216,latin,Georgia,11,italic,31,False
Clearly,56,latin,Georgia,11,bold+italic,7,False
Brother,63,latin,Georgia,11,bold+italic,7,False
Purpose,65,latin,Georgia,11,bold+italic,7,False
Score each,85,latin,Georgia,11,bold+italic,10,False
Her need stop,108,latin,Georgia,11,bold+italic,13,False
Role movie win,120,latin,Georgia,11,bold+italic,14,False
Suggest page southern,177,latin,Georgia,11,bold+italic,21,False
Scientist nation opportunity,220,latin,Georgia,11,bold+italic,28,False
Peace technology officer relate,241,latin,Georgia,11,bold+italic,31,False
Red information last everything,250,latin,Georgia,11,bold+italic,31,False
Clearly,50,latin,Georgia,12,normal,7,False
Brother,55,latin,Georgia,12,normal,7,False
Purpose,58,latin,Georgia,12,normal,7,False
Score each,75,latin,Georgia,12,normal,10,False
Her need stop,99,latin,Georgia,12,normal,13,False
Role movie win,107,latin,Georgia,12,normal,14,False
Suggest page southern,159,latin,Georgia,12,normal,21,False
Scientist nation opportunity,196,latin,Georgia,12,normal,28,False
Peace technology officer relate,214,latin,Georgia,12,normal,31,False
Red information last everything,224,latin,Georgia,12,normal,31,False
Clearly,59,latin,Georgia,12,bold,7,False
Brother,64,latin,Georgia,12,bold,7,False
Purpose,68,latin,Georgia,12,bold,7,False
Score each,89,latin,Georgia,12,bold,10,False
Her need stop,115,latin,Georgia,12,bold,13,False
Role movie win,125,latin,Georgia,12,bold,14,False
Suggest page southern,185,latin,Georgia,12,bold,21,False
Scientist nation opportunity,237,latin,Georgia,12,bold,28,False
Peace technology officer relate,254,latin,Georgia,12,bold,31,False
Red information last everything,264,latin,Georgia,12,bold,31,False
Clearly,51,latin,Georgia,12,italic,7,False
Brother,58,latin,Georgia,12,italic,7,False
Purpose,60,latin,Georgia,12,italic,7,False
Score each,80,latin,Georgia,12,italic,10,False
Her need stop,101,latin,Georgia,12,italic,13,False
Role movie win,112,latin,Georgia,12,italic,14,False
Suggest page southern,165,latin,Georgia,12,italic,21,False
Scientist nation opportunity,202,latin,Georgia,12,italic,28,False
Peace technology officer relate,224,latin,Georgia,12,italic,31,False
Red information last everything,230,latin,Georgia,12,italic,31,False
Clearly,62,latin,Georgia,12,bold+italic,7,False
Brother,67,latin,Georgia,12,bold+italic,7,False
Purpose,69,latin,Georgia,12,bold+italic,7,False
Score each,92,latin,Georgia,12,bold+italic,10,False
Her need stop,116,latin,Georgia,12,bold+italic,13,False
Role movie win,128,latin,Georgia,12,bold+italic,14,False
Suggest page southern,191,latin,Georgia,12,bold+italic,21,False
Scientist nation opportunity,242,latin,Georgia,12,bold+italic,28,False
Peace technology officer relate,260,latin,Georgia,12,bold+italic,31,False
Red information last everything,271,latin,Georgia,12,bold+italic,31,False
Clearly,58,latin,Georgia,14,normal,7,False
Brother,65,latin,Georgia,14,normal,7,False
Purpose,69,latin,Georgia,14,normal,7,False
Score each,91,latin,Georgia,14,normal,10,False
Her need stop,118,latin,Georgia,14,normal,13,False
Role movie win,129,latin,Georgia,14,normal,14,False
Suggest page southern,191,latin,Georgia,14,normal,21,False
Scientist nation opportunity,240,latin,Georgia,14,normal,28,False
Peace technology officer relate,257,latin,Georgia,14,normal,31,False
Red information last everything,269,latin,Georgia,14,normal,31,False
Clearly,71,latin,Georgia,14,bold,7,False
Brother,78,latin,Georgia,14,bold,7,False
Purpose,82,latin,Georgia,14,bold,7,False
Score each,105,latin,Georgia,14,bold,10,False
Her need stop,139,latin,Georgia,14,bold,13,False
Role movie win,151,latin,Georgia,14,bold,14,False
Suggest page southern,222,latin,Georgia,14,bold,21,False
Scientist nation opportunity,280,latin,Georgia,14,bold,28,False
Peace technology officer relate,301,latin,Georgia,14,bold,31,False
Red information last everything,315,latin,Georgia,14,bold,31,False
Clearly,62,latin,Georgia,14,italic,7,False
Brother,68,latin,Georgia,14,italic,7,False
Purpose,71,latin,Georgia,14,italic,7,False
Score each,93,latin,Georgia,14,italic,10,False
Her need stop,120,latin,Georgia,14,italic,13,False
Role movie win,133,latin,Georgia,14,italic,14,False
Suggest page southern,196,latin,Georgia,14,italic,21,False
Scientist nation opportunity,244,latin,Georgia,14,italic,28,False
Peace technology officer relate,265,latin,Georgia,14,italic,31,False
Red information last everything,278,latin,Georgia,14,italic,31,False
Clearly,74,latin,Georgia,14,bold+italic,7,False
Brother,80,latin,Georgia,14,bold+italic,7,False
Purpose,82,latin,Georgia,14,bold+italic,7,False
Score each,107,latin,Georgia,14,bold+italic,10,False
Her need stop,138,latin,Georgia,14,bold+italic,13,False
Role movie win,154,latin,Georgia,14,bold+italic,14,False
Suggest page southern,226,latin,Georgia,14,bold+italic,21,False
Scientist nation opportunity,282,latin,Georgia,14,bold+italic,28,False
Peace technology officer relate,307,latin,Georgia,14,bold+italic,31,False
Red information last everything,320,latin,Georgia,14,bold+italic,31,False
Clearly,65,latin,Georgia,16,normal,7,False
Brother,72,latin,Georgia,16,normal,7,False
Purpose,76,latin,Georgia,16,normal,7,False
Score each,100,latin,Georgia,16,normal,10,False
Her need stop,129,latin,Georgia,16,normal,13,False
Role movie win,141,latin,Georgia,16,normal,14,False
Suggest page southern,208,latin,Georgia,16,normal,21,False
Scientist nation opportunity,257,latin,Georgia,16,normal,28,False
Peace technology officer relate,282,latin,Georgia,16,normal,31,False
Red information last everything,293,latin,Georgia,16,normal,31,False
Clearly,77,latin,Georgia,16,bold,7,False
Brother,86,latin,Georgia,16,bold,7,False
Purpose,90,latin,Georgia,16,bold,7,False
Score each,117,latin,Georgia,16,bold,10,False
Her need stop,151,latin,Georgia,16,bold,13,False
Role movie win,164,latin,Georgia,16,bold,14,False
Suggest page southern,243,latin,Georgia,16,bold,21,False
Scientist nation opportunity,303,latin,Georgia,16,bold,28,False
Peace technology officer relate,329,latin,Georgia,16,bold,31,False
Red information last everything,344,latin,Georgia,16,bold,31,False
Clearly,69,latin,Georgia,16,italic,7,False
Brother,76,latin,Georgia,16,italic,7,False
Purpose,78,latin,Georgia,16,italic,7,False
Score each,103,latin,Georgia,16,italic,10,False
Her need stop,131,latin,Georgia,16,italic,13,False
Role movie win,144,latin,Georgia,16,italic,14,False
Suggest page southern,214,latin,Georgia,16,italic,21,False
Scientist nation opportunity,262,latin,Georgia,16,italic,28,False
Peace technology officer relate,290,latin,Georgia,16,italic,31,False
Red information last everything,301,latin,Georgia,16,italic,31,False
Clearly,80,latin,Georgia,16,bold+italic,7,False
Brother,88,latin,Georgia,16,bold+italic,7,False
Purpose,91,latin,Georgia,16,bold+italic,7,False
Score each,118,latin,Georgia,16,bold+italic,10,False
Her need stop,152,latin,Georgia,16,bold+italic,13,False
Role movie win,169,latin,Georgia,16,bold+italic,14,False
Suggest page southern,251,latin,Georgia,16,bold+italic,21,False
Scientist nation opportunity,312,latin,Georgia,16,bold+italic,28,False
Peace technology officer relate,337,latin,Georgia,16,bold+italic,31,False
Red information last everything,354,latin,Georgia,16,bold+italic,31,False
Clearly,84,latin,Georgia,20,normal,7,False
Brother,93,latin,Georgia,20,normal,7,False
Purpose,98,latin,Georgia,20,normal,7,False
Score each,128,latin,Georgia,20,normal,10,False
Her need stop,169,latin,Georgia,20,normal,13,False
Role movie win,186,latin,Georgia,20,normal,14,False
Suggest page southern,271,latin,Georgia,20,normal,21,False
Scientist nation opportunity,336,latin,Georgia,20,normal,28,False
Peace technology officer relate,365,latin,Georgia,20,normal,31,False
Red information last everything,383,latin,Georgia,20,normal,31,False
Clearly,97,latin,Georgia,20,bold,7,False
Brother,109,latin,Georgia,20,bold,7,False
Purpose,115,latin,Georgia,20,bold,7,False
Score each,148,latin,Georgia,20,bold,10,False
Her need stop,195,latin,Georgia,20,bold,13,False
Role movie win,213,latin,Georgia,20,bold,14,False
Suggest page southern,313,latin,Georgia,20,bold,21,False
Scientist nation opportunity,396,latin,Georgia,20,bold,28,False
Peace technology officer relate,423,latin,Georgia,20,bold,31,False
Red information last everything,445,latin,Georgia,20,bold,31,False
Clearly,88,latin,Georgia,20,italic,7,False
Brother,97,latin,Georgia,20,italic,7,False
Purpose,101,latin,Georgia,20,italic,7,False
Score each,131,latin,Georgia,20,italic,10,False
Her need stop,172,latin,Georgia,20,italic,13,False
Role movie win,191,latin,Georgia,20,italic,14,False
Suggest page southern,278,latin,Georgia,20,italic,21,False
Scientist nation opportunity,343,latin,Georgia,20,italic,28,False
Peace technology officer relate,373,latin,Georgia,20,italic,31,False
Red information last everything,393,latin,Georgia,20,italic,31,False
Clearly,104,latin,Georgia,20,bold+italic,7,False
Brother,112,latin,Georgia,20,bold+italic,7,False
Purpose,117,latin,Georgia,20,bold+italic,7,False
Score each,151,latin,Georgia,20,bold+italic,10,False
Her need stop,196,latin,Georgia,20,bold+italic,13,False
Role movie win,219,latin,Georgia,20,bold+italic,14,False
Suggest page southern,324,latin,Georgia,20,bold+italic,21,False
Scientist nation opportunity,403,latin,Georgia,20,bold+italic,28,False
Peace technology officer relate,433,latin,Georgia,20,bold+italic,31,False
Red information last everything,457,latin,Georgia,20,bold+italic,31,False
Clearly,38,latin,Helvetica,9,normal,7,False
Brother,40,latin,Helvetica,9,normal,7,False
Purpose,47,latin,Helvetica,9,normal,7,False
Score each,62,latin,Helvetica,9,normal,10,False
Her need stop,78,latin,Helvetica,9,normal,13,False
Role movie win,84,latin,Helvetica,9,normal,14,False
Suggest page southern,129,latin,Helvetica,9,normal,21,False
Scientist nation opportunity,147,latin,Helvetica,9,normal,28,False
Peace technology officer relate,167,latin,Helvetica,9,normal,31,False
Red information last everything,169,latin,Helvetica,9,normal,31,False
Clearly,39,latin,Helvetica,9,bold,7,False
Brother,43,latin,Helvetica,9,bold,7,False
Purpose,48,latin,Helvetica,9,bold,7,False
Score each,65,latin,Helvetica,9,bold,10,False
Her need stop,79,latin,Helvetica,9,bold,13,False
Role movie win,85,latin,Helvetica,9,bold,14,False
Suggest page southern,132,latin,Helvetica,9,bold,21,False
Scientist nation opportunity,155,latin,Helvetica,9,bold,28,False
Red information last everything,176,latin,Helvetica,9,bold,31,False
Peace technology officer relate,177,latin,Helvetica,9,bold,31,False
Clearly,40,latin,Helvetica,9,italic,7,False
Brother,41,latin,Helvetica,9,italic,7,False
Purpose,46,latin,Helvetica,9,italic,7,False
Score each,62,latin,Helvetica,9,italic,10,False
Her need stop,77,latin,Helvetica,9,italic,13,False
Role movie win,84,latin,Helvetica,9,italic,14,False
Suggest page southern,127,latin,Helvetica,9,italic,21,False
Scientist nation opportunity,148,latin,Helvetica,9,italic,28,False
Peace technology officer relate,168,latin,Helvetica,9,italic,31,False
Red information last everything,171,latin,Helvetica,9,italic,31,False
Clearly,42,latin,Helvetica,9,bold+italic,7,False
Brother,45,latin,Helvetica,9,bold+italic,7,False
Purpose,48,latin,Helvetica,9,bold+italic,7,False
Score each,65,latin,Helvetica,9,bold+italic,10,False
Her need stop,80,latin,Helvetica,9,bold+italic,13,False
Role movie win,87,latin,Helvetica,9,bold+italic,14,False
Suggest page southern,132,latin,Helvetica,9,bold+italic,21,False
Scientist nation opportunity,157,latin,Helvetica,9,bold+italic,28,False
Peace technology officer relate,178,latin,Helvetica,9,bold+italic,31,False
Red information last everything,180,latin,Helvetica,9,bold+italic,31,False
Clearly,45,latin,Helvetica,11,normal,7,False
Brother,48,latin,Helvetica,11,normal,7,False
Purpose,55,latin,Helvetica,11,normal,7,False
Score each,75,latin,Helvetica,11,normal,10,False
Her need stop,91,latin,Helvetica,11,normal,13,False
Role movie win,99,latin,Helvetica,11,normal,14,False
Suggest page southern,151,latin,Helvetica,11,normal,21,False
Scientist nation opportunity,174,latin,Helvetica,11,normal,28,False
Peace technology officer relate,200,latin,Helvetica,11,normal,31,False
Red information last everything,200,latin,Helvetica,11,normal,31,False
Clearly,49,latin,Helvetica,11,bold,7,False
Brother,55,latin,Helvetica,11,bold,7,False
Purpose,60,latin,Helvetica,11,bold,7,False
Score each,80,latin,Helvetica,11,bold,10,False
Her need stop,101,latin,Helvetica,11,bold,13,False
Role movie win,108,latin,Helvetica,11,bold,14,False
Suggest page southern,166,latin,Helvetica,11,bold,21,False
Scientist nation opportunity,195,latin,Helvetica,11,bold,28,False
Peace technology officer relate,221,latin,Helvetica,11,bold,31,False
Red information last everything,222,latin,Helvetica,11,bold,31,False
Clearly,47,latin,Helvetica,11,italic,7,False
Brother,50,latin,Helvetica,11,italic,7,False
Purpose,55,latin,Helvetica,11,italic,7,False
Score each,75,latin,Helvetica,11,italic,10,False
Her need stop,92,latin,Helvetica,11,italic,13,False
Role movie win,98,latin,Helvetica,11,italic,14,False
Suggest page southern,151,latin,Helvetica,11,italic,21,False
Scientist nation opportunity,176,latin,Helvetica,11,italic,28,False
Peace technology officer relate,201,latin,Helvetica,11,italic,31,False
Red information last everything,203,latin,Helvetica,11,italic,31,False
Clearly,50,latin,Helvetica,11,bold+italic,7,False
Brother,56,latin,Helvetica,11,bold+italic,7,False
Purpose,59,latin,Helvetica,11,bold+italic,7,False
Score each,78,latin,Helvetica,11,bold+italic,10,False
Her need stop,98,latin,Helvetica,11,bold+italic,13,False
Role movie win,108,latin,Helvetica,11,bold+italic,14,False
Suggest page southern,163,latin,Helvetica,11,bold+italic,21,False
Scientist nation opportunity,196,latin,Helvetica,11,bold+italic,28,False
Peace technology officer relate,216,latin,Helvetica,11,bold+italic,31,False
Red information last everything,221,latin,Helvetica,11,bold+italic,31,False
Clearly,48,latin,Helvetica,12,normal,7,False
Brother,51,latin,Helvetica,12,normal,7,False
Purpose,59,latin,Helvetica,12,normal,7,False
Score each,80,latin,Helvetica,12,normal,10,False
Her need stop,98,latin,Helvetica,12,normal,13,False
Role movie win,105,latin,Helvetica,12,normal,14,False
Suggest page southern,161,latin,Helvetica,12,normal,21,False
Scientist nation opportunity,186,latin,Helvetica,12,normal,28,False
Red information last everything,212,latin,Helvetica,12,normal,31,False
Peace technology officer relate,214,latin,Helvetica,12,normal,31,False
Clearly,53,latin,Helvetica,12,bold,7,False
Brother,58,latin,Helvetica,12,bold,7,False
Purpose,65,latin,Helvetica,12,bold,7,False
Score each,86,latin,Helvetica,12,bold,10,False
Her need stop,107,latin,Helvetica,12,bold,13,False
Role movie win,116,latin,Helvetica,12,bold,14,False
Suggest page southern,179,latin,Helvetica,12,bold,21,False
Scientist nation opportunity,211,latin,Helvetica,12,bold,28,False
Peace technology officer relate,235,latin,Helvetica,12,bold,31,False
Red information last everything,238,latin,Helvetica,12,bold,31,False
Clearly,52,latin,Helvetica,12,italic,7,False
Brother,54,latin,Helvetica,12,italic,7,False
Purpose,60,latin,Helvetica,12,italic,7,False
Score each,81,latin,Helvetica,12,italic,10,False
Her need stop,100,latin,Helvetica,12,italic,13,False
Role movie win,108,latin,Helvetica,12,italic,14,False
Suggest page southern,165,latin,Helvetica,12,italic,21,False
