text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Player half have decide environment view possible,747,latin,Courier,20,italic,49,True
Form method everything magazine much rich think office,822,latin,Courier,20,italic,54,True
No enjoy once today human despite young meeting before,822,latin,Courier,20,italic,54,True
Cell contain leg themselves away space task better present,882,latin,Courier,20,italic,58,True
Range successful simply director allow firm environment decision,972,latin,Courier,20,italic,64,True
Able hospital unit size expect recent room situation product main,987,latin,Courier,20,italic,65,True
Team activity result race Mr environment political born itself law,1002,latin,Courier,20,italic,66,True
Purpose,124,latin,Courier,20,bold+italic,7,True
Out major born guy,300,latin,Courier,20,bold+italic,18,True
Claim well two truth,332,latin,Courier,20,bold+italic,20,True
Medical current hear,332,latin,Courier,20,bold+italic,20,True
Blood personal success,364,latin,Courier,20,bold+italic,22,True
Measure ago current practice,460,latin,Courier,20,bold+italic,28,True
Quality throughout beautiful,460,latin,Courier,20,bold+italic,28,True
Who up sense ready require human,524,latin,Courier,20,bold+italic,32,True
According south recently future choice,620,latin,Courier,20,bold+italic,38,True
Whatever from behavior benefit suggest,620,latin,Courier,20,bold+italic,38,True
Animal direction eye bag do big everyone,652,latin,Courier,20,bold+italic,40,True
Network open according remain arrive attack all,764,latin,Courier,20,bold+italic,47,True
Wall then fire pretty how trip learn enter east,764,latin,Courier,20,bold+italic,47,True
Player half have decide environment view possible,796,latin,Courier,20,bold+italic,49,True
Form method everything magazine much rich think office,876,latin,Courier,20,bold+italic,54,True
No enjoy once today human despite young meeting before,876,latin,Courier,20,bold+italic,54,True
Cell contain leg themselves away space task better present,940,latin,Courier,20,bold+italic,58,True
Range successful simply director allow firm environment decision,1036,latin,Courier,20,bold+italic,64,True
Able hospital unit size expect recent room situation product main,1052,latin,Courier,20,bold+italic,65,True
Team activity result race Mr environment political born itself law,1068,latin,Courier,20,bold+italic,66,True
Purpose,47,latin,Geneva,9,normal,7,False
Out major born guy,104,latin,Geneva,9,normal,18,False
Claim well two truth,107,latin,Geneva,9,normal,20,False
Medical current hear,111,latin,Geneva,9,normal,20,False
Blood personal success,134,latin,Geneva,9,normal,22,False
Quality throughout beautiful,149,latin,Geneva,9,normal,28,False
Measure ago current practice,159,latin,Geneva,9,normal,28,False
Who up sense ready require human,197,latin,Geneva,9,normal,32,False
According south recently future choice,206,latin,Geneva,9,normal,38,False
Whatever from behavior benefit suggest,217,latin,Geneva,9,normal,38,False
Animal direction eye bag do big everyone,223,latin,Geneva,9,normal,40,False
Wall then fire pretty how trip learn enter east,238,latin,Geneva,9,normal,47,False
Network open according remain arrive attack all,259,latin,Geneva,9,normal,47,False
Player half have decide environment view possible,275,latin,Geneva,9,normal,49,False
Form method everything magazine much rich think office,307,latin,Geneva,9,normal,54,False
No enjoy once today human despite young meeting before,318,latin,Geneva,9,normal,54,False
Cell contain leg themselves away space task better present,325,latin,Geneva,9,normal,58,False
Range successful simply director allow firm environment decision,360,latin,Geneva,9,normal,64,False
Able hospital unit size expect recent room situation product main,351,latin,Geneva,9,normal,65,False
Team activity result race Mr environment political born itself law,342,latin,Geneva,9,normal,66,False
Purpose,48,latin,Geneva,9,bold,7,False
Out major born guy,108,latin,Geneva,9,bold,18,False
Claim well two truth,112,latin,Geneva,9,bold,20,False
Medical current hear,118,latin,Geneva,9,bold,20,False
Blood personal success,137,latin,Geneva,9,bold,22,False
Quality throughout beautiful,156,latin,Geneva,9,bold,28,False
Measure ago current practice,169,latin,Geneva,9,bold,28,False
Who up sense ready require human,202,latin,Geneva,9,bold,32,False
According south recently future choice,220,latin,Geneva,9,bold,38,False
Whatever from behavior benefit suggest,228,latin,Geneva,9,bold,38,False
Animal direction eye bag do big everyone,231,latin,Geneva,9,bold,40,False
Wall then fire pretty how trip learn enter east,253,latin,Geneva,9,bold,47,False
Network open according remain arrive attack all,273,latin,Geneva,9,bold,47,False
Player half have decide environment view possible,285,latin,Geneva,9,bold,49,False
Form method everything magazine much rich think office,321,latin,Geneva,9,bold,54,False
No enjoy once today human despite young meeting before,326,latin,Geneva,9,bold,54,False
Cell contain leg themselves away space task better present,338,latin,Geneva,9,bold,58,False
Range successful simply director allow firm environment decision,374,latin,Geneva,9,bold,64,False
Able hospital unit size expect recent room situation product main,368,latin,Geneva,9,bold,65,False
Team activity result race Mr environment political born itself law,362,latin,Geneva,9,bold,66,False
Purpose,46,latin,Geneva,9,italic,7,False
Out major born guy,107,latin,Geneva,9,italic,18,False
Claim well two truth,105,latin,Geneva,9,italic,20,False
Medical current hear,112,latin,Geneva,9,italic,20,False
Blood personal success,130,latin,Geneva,9,italic,22,False
Quality throughout beautiful,152,latin,Geneva,9,italic,28,False
Measure ago current practice,158,latin,Geneva,9,italic,28,False
Who up sense ready require human,196,latin,Geneva,9,italic,32,False
According south recently future choice,207,latin,Geneva,9,italic,38,False
Whatever from behavior benefit suggest,220,latin,Geneva,9,italic,38,False
Animal direction eye bag do big everyone,229,latin,Geneva,9,italic,40,False
Wall then fire pretty how trip learn enter east,238,latin,Geneva,9,italic,47,False
Network open according remain arrive attack all,262,latin,Geneva,9,italic,47,False
Player half have decide environment view possible,277,latin,Geneva,9,italic,49,False
Form method everything magazine much rich think office,312,latin,Geneva,9,italic,54,False
No enjoy once today human despite young meeting before,321,latin,Geneva,9,italic,54,False
Cell contain leg themselves away space task better present,324,latin,Geneva,9,italic,58,False
Range successful simply director allow firm environment decision,356,latin,Geneva,9,italic,64,False
Able hospital unit size expect recent room situation product main,353,latin,Geneva,9,italic,65,False
Team activity result race Mr environment political born itself law,344,latin,Geneva,9,italic,66,False
Purpose,48,latin,Geneva,9,bold+italic,7,False
Out major born guy,110,latin,Geneva,9,bold+italic,18,False
Claim well two truth,113,latin,Geneva,9,bold+italic,20,False
Medical current hear,121,latin,Geneva,9,bold+italic,20,False
Blood personal success,137,latin,Geneva,9,bold+italic,22,False
Quality throughout beautiful,158,latin,Geneva,9,bold+italic,28,False
Measure ago current practice,170,latin,Geneva,9,bold+italic,28,False
Who up sense ready require human,204,latin,Geneva,9,bold+italic,32,False
According south recently future choice,222,latin,Geneva,9,bold+italic,38,False
Whatever from behavior benefit suggest,231,latin,Geneva,9,bold+italic,38,False
Animal direction eye bag do big everyone,235,latin,Geneva,9,bold+italic,40,False
Wall then fire pretty how trip learn enter east,255,latin,Geneva,9,bold+italic,47,False
Network open according remain arrive attack all,276,latin,Geneva,9,bold+italic,47,False
Player half have decide environment view possible,289,latin,Geneva,9,bold+italic,49,False
Form method everything magazine much rich think office,324,latin,Geneva,9,bold+italic,54,False
No enjoy once today human despite young meeting before,330,latin,Geneva,9,bold+italic,54,False
Cell contain leg themselves away space task better present,342,latin,Geneva,9,bold+italic,58,False
Range successful simply director allow firm environment decision,377,latin,Geneva,9,bold+italic,64,False
Able hospital unit size expect recent room situation product main,368,latin,Geneva,9,bold+italic,65,False
Team activity result race Mr environment political born itself law,367,latin,Geneva,9,bold+italic,66,False
Purpose,55,latin,Geneva,11,normal,7,False
Out major born guy,125,latin,Geneva,11,normal,18,False
Claim well two truth,127,latin,Geneva,11,normal,20,False
Medical current hear,132,latin,Geneva,11,normal,20,False
Blood personal success,157,latin,Geneva,11,normal,22,False
Quality throughout beautiful,176,latin,Geneva,11,normal,28,False
Measure ago current practice,190,latin,Geneva,11,normal,28,False
Who up sense ready require human,233,latin,Geneva,11,normal,32,False
According south recently future choice,248,latin,Geneva,11,normal,38,False
Whatever from behavior benefit suggest,259,latin,Geneva,11,normal,38,False
Animal direction eye bag do big everyone,264,latin,Geneva,11,normal,40,False
Wall then fire pretty how trip learn enter east,285,latin,Geneva,11,normal,47,False
Network open according remain arrive attack all,307,latin,Geneva,11,normal,47,False
Player half have decide environment view possible,325,latin,Geneva,11,normal,49,False
Form method everything magazine much rich think office,368,latin,Geneva,11,normal,54,False
No enjoy once today human despite young meeting before,375,latin,Geneva,11,normal,54,False
Cell contain leg themselves away space task better present,385,latin,Geneva,11,normal,58,False
Range successful simply director allow firm environment decision,425,latin,Geneva,11,normal,64,False
Able hospital unit size expect recent room situation product main,417,latin,Geneva,11,normal,65,False
Team activity result race Mr environment political born itself law,408,latin,Geneva,11,normal,66,False
Purpose,60,latin,Geneva,11,bold,7,False
Out major born guy,135,latin,Geneva,11,bold,18,False
Claim well two truth,138,latin,Geneva,11,bold,20,False
Medical current hear,147,latin,Geneva,11,bold,20,False
